Date_ID,Year,Month,Dayweek,Time,Time of Day
823,2024,1,Thursday,8,Day
824,2024,1,Thursday,9,Day
825,2024,1,Thursday,10,Day
826,2024,1,Thursday,11,Day
827,2024,1,Thursday,12,Day
828,2024,1,Thursday,14,Day
829,2024,1,Thursday,17,Day
830,2024,1,Tuesday,5,Night
831,2024,1,Tuesday,7,Day
832,2024,1,Tuesday,9,Day
833,2024,1,Tuesday,10,Day
834,2024,1,Tuesday,12,Day
835,2024,1,Tuesday,13,Day
836,2024,1,Tuesday,16,Day
837,2024,1,Tuesday,20,Night
838,2024,1,Tuesday,22,Night
839,2024,1,Wednesday,4,Night
840,2024,1,Wednesday,5,Night
841,2024,1,Wednesday,6,Day
842,2024,1,Wednesday,8,Day
843,2024,1,Wednesday,11,Day
844,2024,1,Wednesday,12,Day
845,2024,1,Wednesday,13,Day
846,2024,1,Wednesday,14,Day
847,2024,1,Wednesday,16,Day
848,2024,1,Wednesday,17,Day
849,2024,1,Wednesday,20,Night
850,2024,1,Wednesday,21,Night
851,2024,1,Wednesday,23,Night
852,2023,12,Friday,1,Night
853,2023,12,Friday,4,Night
854,2023,12,Friday,6,Day
855,2023,12,Friday,9,Day
856,2023,12,Friday,12,Day
857,2023,12,Friday,13,Day
858,2023,12,Friday,16,Day
859,2023,12,Friday,17,Day
860,2023,12,Friday,18,Night
861,2023,12,Friday,19,Night
862,2023,12,Friday,21,Night
863,2023,12,Friday,22,Night
864,2023,12,Monday,9,Day
865,2023,12,Monday,10,Day
866,2023,12,Monday,12,Day
867,2023,12,Monday,14,Day
868,2023,12,Monday,15,Day
869,2023,12,Monday,17,Day
870,2023,12,Monday,18,Night
871,2023,12,Monday,21,Night
872,2023,12,Monday,23,Night
873,2023,12,Saturday,0,Night
874,2023,12,Saturday,10,Day
875,2023,12,Saturday,12,Day
876,2023,12,Saturday,13,Day
877,2023,12,Saturday,15,Day
878,2023,12,Saturday,16,Day
879,2023,12,Saturday,17,Day
880,2023,12,Saturday,18,Night
881,2023,12,Saturday,19,Night
882,2023,12,Saturday,20,Night
883,2023,12,Saturday,22,Night
884,2023,12,Sunday,0,Night
885,2023,12,Sunday,6,Day
886,2023,12,Sunday,9,Day
887,2023,12,Sunday,10,Day
888,2023,12,Sunday,12,Day
889,2023,12,Sunday,13,Day
890,2023,12,Sunday,14,Day
891,2023,12,Sunday,15,Day
892,2023,12,Sunday,16,Day
893,2023,12,Sunday,17,Day
894,2023,12,Sunday,18,Night
895,2023,12,Sunday,21,Night
896,2023,12,Sunday,22,Night
897,2023,12,Thursday,1,Night
898,2023,12,Thursday,6,Day
899,2023,12,Thursday,7,Day
900,2023,12,Thursday,8,Day
901,2023,12,Thursday,10,Day
902,2023,12,Thursday,12,Day
903,2023,12,Thursday,14,Day
904,2023,12,Thursday,15,Day
905,2023,12,Thursday,16,Day
906,2023,12,Thursday,17,Day
907,2023,12,Thursday,19,Night
908,2023,12,Thursday,20,Night
909,2023,12,Tuesday,2,Night
910,2023,12,Tuesday,10,Day
911,2023,12,Tuesday,12,Day
912,2023,12,Tuesday,13,Day
913,2023,12,Tuesday,15,Day
914,2023,12,Tuesday,17,Day
915,2023,12,Tuesday,22,Night
916,2023,12,Wednesday,0,Night
917,2023,12,Wednesday,5,Night
918,2023,12,Wednesday,6,Day
919,2023,12,Wednesday,8,Day
920,2023,12,Wednesday,9,Day
921,2023,12,Wednesday,15,Day
922,2023,12,Wednesday,16,Day
923,2023,12,Wednesday,20,Night
924,2023,12,Wednesday,22,Night
925,2023,11,Friday,0,Night
926,2023,11,Friday,2,Night
927,2023,11,Friday,7,Day
928,2023,11,Friday,8,Day
929,2023,11,Friday,9,Day
930,2023,11,Friday,11,Day
931,2023,11,Friday,12,Day
932,2023,11,Friday,13,Day
933,2023,11,Friday,14,Day
934,2023,11,Friday,21,Night
935,2023,11,Friday,23,Night
936,2023,11,Monday,9,Day
937,2023,11,Monday,10,Day
938,2023,11,Monday,11,Day
939,2023,11,Monday,13,Day
940,2023,11,Monday,14,Day
941,2023,11,Monday,15,Day
942,2023,11,Monday,18,Night
943,2023,11,Saturday,2,Night
944,2023,11,Saturday,3,Night
945,2023,11,Saturday,5,Night
946,2023,11,Saturday,6,Day
947,2023,11,Saturday,9,Day
948,2023,11,Saturday,13,Day
949,2023,11,Saturday,14,Day
950,2023,11,Saturday,15,Day
951,2023,11,Saturday,16,Day
952,2023,11,Saturday,21,Night
953,2023,11,Saturday,23,Night
954,2023,11,Sunday,1,Night
955,2023,11,Sunday,5,Night
956,2023,11,Sunday,6,Day
957,2023,11,Sunday,9,Day
958,2023,11,Sunday,10,Day
959,2023,11,Sunday,11,Day
960,2023,11,Sunday,14,Day
961,2023,11,Sunday,15,Day
962,2023,11,Sunday,18,Night
963,2023,11,Sunday,20,Night
964,2023,11,Sunday,22,Night
965,2023,11,Thursday,7,Day
966,2023,11,Thursday,10,Day
967,2023,11,Thursday,11,Day
968,2023,11,Thursday,12,Day
969,2023,11,Thursday,15,Day
970,2023,11,Thursday,17,Day
971,2023,11,Thursday,18,Night
972,2023,11,Thursday,19,Night
973,2023,11,Thursday,22,Night
974,2023,11,Thursday,23,Night
975,2023,11,Tuesday,1,Night
976,2023,11,Tuesday,5,Night
977,2023,11,Tuesday,8,Day
978,2023,11,Tuesday,12,Day
979,2023,11,Tuesday,16,Day
980,2023,11,Tuesday,17,Day
981,2023,11,Wednesday,0,Night
982,2023,11,Wednesday,7,Day
983,2023,11,Wednesday,9,Day
984,2023,11,Wednesday,12,Day
985,2023,11,Wednesday,14,Day
986,2023,11,Wednesday,15,Day
987,2023,11,Wednesday,16,Day
988,2023,11,Wednesday,18,Night
989,2023,11,Wednesday,21,Night
990,2023,11,Wednesday,22,Night
991,2023,10,Friday,6,Day
992,2023,10,Friday,7,Day
993,2023,10,Friday,8,Day
994,2023,10,Friday,14,Day
995,2023,10,Friday,18,Night
996,2023,10,Friday,22,Night
997,2023,10,Friday,23,Night
998,2023,10,Monday,5,Night
999,2023,10,Monday,6,Day
1000,2023,10,Monday,7,Day
1001,2023,10,Monday,8,Day
1002,2023,10,Monday,9,Day
1003,2023,10,Monday,10,Day
1004,2023,10,Monday,16,Day
1005,2023,10,Monday,17,Day
1006,2023,10,Monday,19,Night
1007,2023,10,Monday,20,Night
1008,2023,10,Monday,21,Night
1009,2023,10,Monday,22,Night
1010,2023,10,Saturday,0,Night
1011,2023,10,Saturday,2,Night
1012,2023,10,Saturday,3,Night
1013,2023,10,Saturday,7,Day
1014,2023,10,Saturday,12,Day
1015,2023,10,Saturday,13,Day
1016,2023,10,Saturday,15,Day
1017,2023,10,Saturday,16,Day
1018,2023,10,Saturday,19,Night
1019,2023,10,Saturday,20,Night
1020,2023,10,Saturday,23,Night
1021,2023,10,Sunday,3,Night
1022,2023,10,Sunday,4,Night
1023,2023,10,Sunday,8,Day
1024,2023,10,Sunday,9,Day
1025,2023,10,Sunday,11,Day
1026,2023,10,Sunday,14,Day
1027,2023,10,Sunday,15,Day
1028,2023,10,Sunday,16,Day
1029,2023,10,Sunday,17,Day
1030,2023,10,Sunday,20,Night
1031,2023,10,Thursday,2,Night
1032,2023,10,Thursday,10,Day
1033,2023,10,Thursday,14,Day
1034,2023,10,Thursday,15,Day
1035,2023,10,Thursday,16,Day
1036,2023,10,Thursday,17,Day
1037,2023,10,Thursday,19,Night
1038,2023,10,Thursday,20,Night
1039,2023,10,Thursday,21,Night
1040,2023,10,Tuesday,0,Night
1041,2023,10,Tuesday,1,Night
1042,2023,10,Tuesday,3,Night
1043,2023,10,Tuesday,5,Night
1044,2023,10,Tuesday,6,Day
1045,2023,10,Tuesday,9,Day
1046,2023,10,Tuesday,10,Day
1047,2023,10,Tuesday,11,Day
1048,2023,10,Tuesday,15,Day
1049,2023,10,Tuesday,17,Day
1050,2023,10,Tuesday,20,Night
1051,2023,10,Tuesday,21,Night
1052,2023,10,Wednesday,1,Night
1053,2023,10,Wednesday,7,Day
1054,2023,10,Wednesday,9,Day
1055,2023,10,Wednesday,13,Day
1056,2023,10,Wednesday,14,Day
1057,2023,10,Wednesday,15,Day
1058,2023,10,Wednesday,18,Night
1059,2023,10,Wednesday,22,Night
1060,2023,9,Friday,1,Night
1061,2023,9,Friday,6,Day
1062,2023,9,Friday,7,Day
1063,2023,9,Friday,9,Day
1064,2023,9,Friday,11,Day
1065,2023,9,Friday,12,Day
1066,2023,9,Friday,13,Day
1067,2023,9,Friday,14,Day
1068,2023,9,Friday,16,Day
1069,2023,9,Friday,20,Night
1070,2023,9,Friday,21,Night
1071,2023,9,Friday,22,Night
1072,2023,9,Monday,4,Night
1073,2023,9,Monday,5,Night
1074,2023,9,Monday,8,Day
1075,2023,9,Monday,9,Day
1076,2023,9,Monday,11,Day
1077,2023,9,Monday,12,Day
1078,2023,9,Monday,14,Day
1079,2023,9,Monday,15,Day
1080,2023,9,Monday,16,Day
1081,2023,9,Monday,18,Night
1082,2023,9,Monday,21,Night
1083,2023,9,Saturday,0,Night
1084,2023,9,Saturday,2,Night
1085,2023,9,Saturday,3,Night
1086,2023,9,Saturday,4,Night
1087,2023,9,Saturday,5,Night
1088,2023,9,Saturday,7,Day
1089,2023,9,Saturday,9,Day
1090,2023,9,Saturday,10,Day
1091,2023,9,Saturday,11,Day
1092,2023,9,Saturday,12,Day
1093,2023,9,Saturday,13,Day
1094,2023,9,Saturday,14,Day
1095,2023,9,Saturday,15,Day
1096,2023,9,Saturday,16,Day
1097,2023,9,Saturday,17,Day
1098,2023,9,Saturday,20,Night
1099,2023,9,Saturday,23,Night
1100,2023,9,Sunday,1,Night
1101,2023,9,Sunday,3,Night
1102,2023,9,Sunday,4,Night
1103,2023,9,Sunday,5,Night
1104,2023,9,Sunday,6,Day
1105,2023,9,Sunday,9,Day
1106,2023,9,Sunday,10,Day
1107,2023,9,Sunday,11,Day
1108,2023,9,Sunday,16,Day
1109,2023,9,Sunday,17,Day
1110,2023,9,Sunday,18,Night
1111,2023,9,Sunday,19,Night
1112,2023,9,Sunday,21,Night
1113,2023,9,Sunday,23,Night
1114,2023,9,Thursday,0,Night
1115,2023,9,Thursday,2,Night
1116,2023,9,Thursday,12,Day
1117,2023,9,Thursday,14,Day
1118,2023,9,Thursday,15,Day
1119,2023,9,Thursday,18,Night
1120,2023,9,Thursday,19,Night
1121,2023,9,Tuesday,6,Day
1122,2023,9,Tuesday,11,Day
1123,2023,9,Tuesday,13,Day
1124,2023,9,Tuesday,15,Day
1125,2023,9,Tuesday,16,Day
1126,2023,9,Tuesday,18,Night
1127,2023,9,Tuesday,19,Night
1128,2023,9,Tuesday,21,Night
1129,2023,9,Wednesday,8,Day
1130,2023,9,Wednesday,13,Day
1131,2023,9,Wednesday,15,Day
1132,2023,9,Wednesday,17,Day
1133,2023,9,Wednesday,23,Night
1134,2023,8,Friday,5,Night
1135,2023,8,Friday,6,Day
1136,2023,8,Friday,7,Day
1137,2023,8,Friday,9,Day
1138,2023,8,Friday,10,Day
1139,2023,8,Friday,11,Day
1140,2023,8,Friday,12,Day
1141,2023,8,Friday,17,Day
1142,2023,8,Friday,18,Night
1143,2023,8,Friday,20,Night
1144,2023,8,Friday,21,Night
1145,2023,8,Friday,22,Night
1146,2023,8,Friday,23,Night
1147,2023,8,Monday,3,Night
1148,2023,8,Monday,5,Night
1149,2023,8,Monday,6,Day
1150,2023,8,Monday,7,Day
1151,2023,8,Monday,12,Day
1152,2023,8,Monday,14,Day
1153,2023,8,Monday,15,Day
1154,2023,8,Monday,20,Night
1155,2023,8,Saturday,0,Night
1156,2023,8,Saturday,2,Night
1157,2023,8,Saturday,5,Night
1158,2023,8,Saturday,8,Day
1159,2023,8,Saturday,9,Day
1160,2023,8,Saturday,10,Day
1161,2023,8,Saturday,11,Day
1162,2023,8,Saturday,16,Day
1163,2023,8,Saturday,17,Day
1164,2023,8,Saturday,18,Night
1165,2023,8,Saturday,19,Night
1166,2023,8,Saturday,20,Night
1167,2023,8,Saturday,21,Night
1168,2023,8,Saturday,23,Night
1169,2023,8,Sunday,4,Night
1170,2023,8,Sunday,6,Day
1171,2023,8,Sunday,7,Day
1172,2023,8,Sunday,9,Day
1173,2023,8,Sunday,12,Day
1174,2023,8,Sunday,13,Day
1175,2023,8,Sunday,16,Day
1176,2023,8,Sunday,18,Night
1177,2023,8,Sunday,19,Night
1178,2023,8,Sunday,20,Night
1179,2023,8,Sunday,23,Night
1180,2023,8,Thursday,2,Night
1181,2023,8,Thursday,3,Night
1182,2023,8,Thursday,4,Night
1183,2023,8,Thursday,5,Night
1184,2023,8,Thursday,9,Day
1185,2023,8,Thursday,10,Day
1186,2023,8,Thursday,11,Day
1187,2023,8,Thursday,15,Day
1188,2023,8,Thursday,18,Night
1189,2023,8,Thursday,20,Night
1190,2023,8,Thursday,21,Night
1191,2023,8,Thursday,23,Night
1192,2023,8,Tuesday,11,Day
1193,2023,8,Tuesday,16,Day
1194,2023,8,Tuesday,18,Night
1195,2023,8,Tuesday,19,Night
1196,2023,8,Tuesday,20,Night
1197,2023,8,Wednesday,0,Night
1198,2023,8,Wednesday,1,Night
1199,2023,8,Wednesday,5,Night
1200,2023,8,Wednesday,6,Day
1201,2023,8,Wednesday,10,Day
1202,2023,8,Wednesday,13,Day
1203,2023,8,Wednesday,14,Day
1204,2023,8,Wednesday,16,Day
1205,2023,8,Wednesday,18,Night
1206,2023,8,Wednesday,19,Night
1207,2023,7,Friday,0,Night
1208,2023,7,Friday,3,Night
1209,2023,7,Friday,5,Night
1210,2023,7,Friday,8,Day
1211,2023,7,Friday,10,Day
1212,2023,7,Friday,12,Day
1213,2023,7,Friday,13,Day
1214,2023,7,Friday,14,Day
1215,2023,7,Friday,15,Day
1216,2023,7,Friday,16,Day
1217,2023,7,Friday,18,Night
1218,2023,7,Friday,19,Night
1219,2023,7,Friday,21,Night
1220,2023,7,Monday,3,Night
1221,2023,7,Monday,6,Day
1222,2023,7,Monday,7,Day
1223,2023,7,Monday,10,Day
1224,2023,7,Monday,11,Day
1225,2023,7,Monday,12,Day
1226,2023,7,Monday,13,Day
1227,2023,7,Monday,14,Day
1228,2023,7,Monday,16,Day
1229,2023,7,Monday,17,Day
1230,2023,7,Monday,18,Night
1231,2023,7,Monday,20,Night
1232,2023,7,Saturday,0,Night
1233,2023,7,Saturday,2,Night
1234,2023,7,Saturday,6,Day
1235,2023,7,Saturday,8,Day
1236,2023,7,Saturday,9,Day
1237,2023,7,Saturday,12,Day
1238,2023,7,Saturday,13,Day
1239,2023,7,Saturday,14,Day
1240,2023,7,Saturday,16,Day
1241,2023,7,Saturday,17,Day
1242,2023,7,Saturday,18,Night
1243,2023,7,Saturday,19,Night
1244,2023,7,Saturday,20,Night
1245,2023,7,Sunday,11,Day
1246,2023,7,Sunday,12,Day
1247,2023,7,Sunday,13,Day
1248,2023,7,Sunday,14,Day
1249,2023,7,Sunday,17,Day
1250,2023,7,Sunday,18,Night
1251,2023,7,Sunday,19,Night
1252,2023,7,Sunday,20,Night
1253,2023,7,Sunday,22,Night
1254,2023,7,Sunday,23,Night
1255,2023,7,Thursday,1,Night
1256,2023,7,Thursday,4,Night
1257,2023,7,Thursday,9,Day
1258,2023,7,Thursday,15,Day
1259,2023,7,Thursday,21,Night
1260,2023,7,Thursday,22,Night
1261,2023,7,Thursday,23,Night
1262,2023,7,Tuesday,6,Day
1263,2023,7,Tuesday,7,Day
1264,2023,7,Tuesday,8,Day
1265,2023,7,Tuesday,9,Day
1266,2023,7,Tuesday,14,Day
1267,2023,7,Tuesday,16,Day
1268,2023,7,Tuesday,17,Day
1269,2023,7,Tuesday,18,Night
1270,2023,7,Tuesday,19,Night
1271,2023,7,Tuesday,21,Night
1272,2023,7,Wednesday,1,Night
1273,2023,7,Wednesday,5,Night
1274,2023,7,Wednesday,8,Day
1275,2023,7,Wednesday,9,Day
1276,2023,7,Wednesday,10,Day
1277,2023,7,Wednesday,11,Day
1278,2023,7,Wednesday,12,Day
1279,2023,7,Wednesday,13,Day
1280,2023,7,Wednesday,14,Day
1281,2023,7,Wednesday,15,Day
1282,2023,7,Wednesday,16,Day
1283,2023,7,Wednesday,18,Night
1284,2023,7,Wednesday,21,Night
1285,2023,6,Friday,0,Night
1286,2023,6,Friday,3,Night
1287,2023,6,Friday,4,Night
1288,2023,6,Friday,5,Night
1289,2023,6,Friday,6,Day
1290,2023,6,Friday,9,Day
1291,2023,6,Friday,15,Day
1292,2023,6,Friday,16,Day
1293,2023,6,Friday,17,Day
1294,2023,6,Friday,18,Night
1295,2023,6,Friday,23,Night
1296,2023,6,Monday,3,Night
1297,2023,6,Monday,5,Night
1298,2023,6,Monday,7,Day
1299,2023,6,Monday,10,Day
1300,2023,6,Monday,19,Night
1301,2023,6,Monday,23,Night
1302,2023,6,Saturday,5,Night
1303,2023,6,Saturday,7,Day
1304,2023,6,Saturday,8,Day
1305,2023,6,Saturday,9,Day
1306,2023,6,Saturday,13,Day
1307,2023,6,Saturday,14,Day
1308,2023,6,Saturday,15,Day
1309,2023,6,Saturday,16,Day
1310,2023,6,Saturday,18,Night
1311,2023,6,Saturday,19,Night
1312,2023,6,Sunday,0,Night
1313,2023,6,Sunday,3,Night
1314,2023,6,Sunday,4,Night
1315,2023,6,Sunday,6,Day
1316,2023,6,Sunday,8,Day
1317,2023,6,Sunday,11,Day
1318,2023,6,Sunday,14,Day
1319,2023,6,Sunday,15,Day
1320,2023,6,Sunday,16,Day
1321,2023,6,Sunday,19,Night
1322,2023,6,Sunday,21,Night
1323,2023,6,Sunday,23,Night
1324,2023,6,Thursday,6,Day
1325,2023,6,Thursday,7,Day
1326,2023,6,Thursday,9,Day
1327,2023,6,Thursday,10,Day
1328,2023,6,Thursday,11,Day
1329,2023,6,Thursday,15,Day
1330,2023,6,Thursday,16,Day
1331,2023,6,Thursday,18,Night
1332,2023,6,Thursday,19,Night
1333,2023,6,Thursday,22,Night
1334,2023,6,Tuesday,5,Night
1335,2023,6,Tuesday,15,Day
1336,2023,6,Tuesday,16,Day
1337,2023,6,Tuesday,17,Day
1338,2023,6,Tuesday,18,Night
1339,2023,6,Wednesday,3,Night
1340,2023,6,Wednesday,5,Night
1341,2023,6,Wednesday,8,Day
1342,2023,6,Wednesday,12,Day
1343,2023,6,Wednesday,14,Day
1344,2023,6,Wednesday,16,Day
1345,2023,6,Wednesday,17,Day
1346,2023,6,Wednesday,22,Night
1347,2023,6,Wednesday,23,Night
1348,2023,5,Friday,2,Night
1349,2023,5,Friday,3,Night
1350,2023,5,Friday,7,Day
1351,2023,5,Friday,9,Day
1352,2023,5,Friday,10,Day
1353,2023,5,Friday,11,Day
1354,2023,5,Friday,15,Day
1355,2023,5,Friday,16,Day
1356,2023,5,Friday,17,Day
1357,2023,5,Friday,18,Night
1358,2023,5,Friday,20,Night
1359,2023,5,Friday,23,Night
1360,2023,5,Monday,5,Night
1361,2023,5,Monday,8,Day
1362,2023,5,Monday,10,Day
1363,2023,5,Monday,11,Day
1364,2023,5,Monday,12,Day
1365,2023,5,Monday,17,Day
1366,2023,5,Monday,19,Night
1367,2023,5,Monday,22,Night
1368,2023,5,Saturday,1,Night
1369,2023,5,Saturday,3,Night
1370,2023,5,Saturday,9,Day
1371,2023,5,Saturday,11,Day
1372,2023,5,Saturday,13,Day
1373,2023,5,Saturday,16,Day
1374,2023,5,Saturday,17,Day
1375,2023,5,Saturday,19,Night
1376,2023,5,Saturday,20,Night
1377,2023,5,Saturday,22,Night
1378,2023,5,Saturday,23,Night
1379,2023,5,Sunday,6,Day
1380,2023,5,Sunday,7,Day
1381,2023,5,Sunday,11,Day
1382,2023,5,Sunday,17,Day
1383,2023,5,Sunday,18,Night
1384,2023,5,Sunday,19,Night
1385,2023,5,Sunday,23,Night
1386,2023,5,Thursday,0,Night
1387,2023,5,Thursday,1,Night
1388,2023,5,Thursday,8,Day
1389,2023,5,Thursday,12,Day
1390,2023,5,Thursday,13,Day
1391,2023,5,Thursday,14,Day
1392,2023,5,Thursday,16,Day
1393,2023,5,Thursday,17,Day
1394,2023,5,Thursday,18,Night
1395,2023,5,Thursday,19,Night
1396,2023,5,Thursday,20,Night
1397,2023,5,Thursday,21,Night
1398,2023,5,Tuesday,5,Night
1399,2023,5,Tuesday,6,Day
1400,2023,5,Tuesday,7,Day
1401,2023,5,Tuesday,12,Day
1402,2023,5,Tuesday,15,Day
1403,2023,5,Tuesday,16,Day
1404,2023,5,Tuesday,17,Day
1405,2023,5,Wednesday,1,Night
1406,2023,5,Wednesday,2,Night
1407,2023,5,Wednesday,9,Day
1408,2023,5,Wednesday,10,Day
1409,2023,5,Wednesday,11,Day
1410,2023,5,Wednesday,15,Day
1411,2023,5,Wednesday,17,Day
1412,2023,5,Wednesday,18,Night
1413,2023,5,Wednesday,19,Night
1414,2023,5,Wednesday,23,Night
1415,2023,4,Friday,6,Day
1416,2023,4,Friday,9,Day
1417,2023,4,Friday,14,Day
1418,2023,4,Friday,15,Day
1419,2023,4,Friday,17,Day
1420,2023,4,Friday,18,Night
1421,2023,4,Friday,19,Night
1422,2023,4,Friday,20,Night
1423,2023,4,Friday,23,Night
1424,2023,4,Monday,6,Day
1425,2023,4,Monday,11,Day
1426,2023,4,Monday,13,Day
1427,2023,4,Monday,17,Day
1428,2023,4,Monday,20,Night
1429,2023,4,Monday,22,Night
1430,2023,4,Monday,23,Night
1431,2023,4,Saturday,0,Night
1432,2023,4,Saturday,2,Night
1433,2023,4,Saturday,3,Night
1434,2023,4,Saturday,6,Day
1435,2023,4,Saturday,10,Day
1436,2023,4,Saturday,14,Day
1437,2023,4,Saturday,16,Day
1438,2023,4,Saturday,18,Night
1439,2023,4,Saturday,19,Night
1440,2023,4,Saturday,23,Night
1441,2023,4,Sunday,6,Day
1442,2023,4,Sunday,7,Day
1443,2023,4,Sunday,8,Day
1444,2023,4,Sunday,12,Day
1445,2023,4,Sunday,19,Night
1446,2023,4,Sunday,20,Night
1447,2023,4,Sunday,22,Night
1448,2023,4,Thursday,2,Night
1449,2023,4,Thursday,7,Day
1450,2023,4,Thursday,8,Day
1451,2023,4,Thursday,9,Day
1452,2023,4,Thursday,10,Day
1453,2023,4,Thursday,11,Day
1454,2023,4,Thursday,14,Day
1455,2023,4,Thursday,17,Day
1456,2023,4,Thursday,18,Night
1457,2023,4,Thursday,19,Night
1458,2023,4,Tuesday,0,Night
1459,2023,4,Tuesday,1,Night
1460,2023,4,Tuesday,2,Night
1461,2023,4,Tuesday,5,Night
1462,2023,4,Tuesday,10,Day
1463,2023,4,Tuesday,15,Day
1464,2023,4,Tuesday,16,Day
1465,2023,4,Tuesday,20,Night
1466,2023,4,Tuesday,22,Night
1467,2023,4,Tuesday,23,Night
1468,2023,4,Wednesday,4,Night
1469,2023,4,Wednesday,10,Day
1470,2023,4,Wednesday,11,Day
1471,2023,4,Wednesday,12,Day
1472,2023,4,Wednesday,13,Day
1473,2023,4,Wednesday,14,Day
1474,2023,4,Wednesday,15,Day
1475,2023,4,Wednesday,17,Day
1476,2023,4,Wednesday,19,Night
1477,2023,3,Friday,0,Night
1478,2023,3,Friday,1,Night
1479,2023,3,Friday,5,Night
1480,2023,3,Friday,6,Day
1481,2023,3,Friday,7,Day
1482,2023,3,Friday,9,Day
1483,2023,3,Friday,11,Day
1484,2023,3,Friday,12,Day
1485,2023,3,Friday,13,Day
1486,2023,3,Friday,14,Day
1487,2023,3,Friday,15,Day
1488,2023,3,Friday,16,Day
1489,2023,3,Friday,17,Day
1490,2023,3,Friday,19,Night
1491,2023,3,Friday,23,Night
1492,2023,3,Monday,4,Night
1493,2023,3,Monday,10,Day
1494,2023,3,Monday,11,Day
1495,2023,3,Monday,13,Day
1496,2023,3,Monday,18,Night
1497,2023,3,Monday,19,Night
1498,2023,3,Monday,22,Night
1499,2023,3,Saturday,0,Night
1500,2023,3,Saturday,1,Night
1501,2023,3,Saturday,3,Night
1502,2023,3,Saturday,5,Night
1503,2023,3,Saturday,6,Day
1504,2023,3,Saturday,9,Day
1505,2023,3,Saturday,10,Day
1506,2023,3,Saturday,11,Day
1507,2023,3,Saturday,12,Day
1508,2023,3,Saturday,13,Day
1509,2023,3,Saturday,17,Day
1510,2023,3,Saturday,20,Night
1511,2023,3,Saturday,21,Night
1512,2023,3,Saturday,22,Night
1513,2023,3,Sunday,1,Night
1514,2023,3,Sunday,13,Day
1515,2023,3,Sunday,14,Day
1516,2023,3,Sunday,15,Day
1517,2023,3,Sunday,17,Day
1518,2023,3,Sunday,18,Night
1519,2023,3,Thursday,5,Night
1520,2023,3,Thursday,7,Day
1521,2023,3,Thursday,8,Day
1522,2023,3,Thursday,9,Day
1523,2023,3,Thursday,11,Day
1524,2023,3,Thursday,12,Day
1525,2023,3,Thursday,13,Day
1526,2023,3,Thursday,16,Day
1527,2023,3,Thursday,17,Day
1528,2023,3,Thursday,19,Night
1529,2023,3,Thursday,21,Night
1530,2023,3,Thursday,23,Night
1531,2023,3,Tuesday,0,Night
1532,2023,3,Tuesday,7,Day
1533,2023,3,Tuesday,8,Day
1534,2023,3,Tuesday,9,Day
1535,2023,3,Tuesday,11,Day
1536,2023,3,Tuesday,12,Day
1537,2023,3,Tuesday,13,Day
1538,2023,3,Tuesday,17,Day
1539,2023,3,Tuesday,20,Night
1540,2023,3,Wednesday,0,Night
1541,2023,3,Wednesday,6,Day
1542,2023,3,Wednesday,7,Day
1543,2023,3,Wednesday,9,Day
1544,2023,3,Wednesday,10,Day
1545,2023,3,Wednesday,13,Day
1546,2023,3,Wednesday,14,Day
1547,2023,3,Wednesday,16,Day
1548,2023,3,Wednesday,19,Night
1549,2023,3,Wednesday,20,Night
1550,2023,2,Friday,3,Night
1551,2023,2,Friday,7,Day
1552,2023,2,Friday,10,Day
1553,2023,2,Friday,13,Day
1554,2023,2,Friday,14,Day
1555,2023,2,Friday,22,Night
1556,2023,2,Friday,23,Night
1557,2023,2,Monday,6,Day
1558,2023,2,Monday,8,Day
1559,2023,2,Monday,10,Day
1560,2023,2,Monday,11,Day
1561,2023,2,Monday,12,Day
1562,2023,2,Monday,13,Day
1563,2023,2,Monday,14,Day
1564,2023,2,Monday,15,Day
1565,2023,2,Monday,20,Night
1566,2023,2,Monday,23,Night
1567,2023,2,Saturday,7,Day
1568,2023,2,Saturday,8,Day
1569,2023,2,Saturday,11,Day
1570,2023,2,Saturday,13,Day
1571,2023,2,Saturday,14,Day
1572,2023,2,Saturday,15,Day
1573,2023,2,Saturday,22,Night
1574,2023,2,Saturday,23,Night
1575,2023,2,Sunday,6,Day
1576,2023,2,Sunday,7,Day
1577,2023,2,Sunday,8,Day
1578,2023,2,Sunday,10,Day
1579,2023,2,Sunday,11,Day
1580,2023,2,Sunday,12,Day
1581,2023,2,Sunday,13,Day
1582,2023,2,Sunday,15,Day
1583,2023,2,Sunday,19,Night
1584,2023,2,Sunday,20,Night
1585,2023,2,Sunday,21,Night
1586,2023,2,Thursday,1,Night
1587,2023,2,Thursday,2,Night
1588,2023,2,Thursday,4,Night
1589,2023,2,Thursday,6,Day
1590,2023,2,Thursday,7,Day
1591,2023,2,Thursday,9,Day
1592,2023,2,Thursday,12,Day
1593,2023,2,Thursday,13,Day
1594,2023,2,Thursday,14,Day
